name_common,age,mlb_ID,player_ID,year_ID,stint_ID,team_ID,lg_ID,pitcher,salary,OPS_plus,WAR,sumWAR,avgOPSplus,adjusted_sal
So Taguchi,34.0,408039.0,tagucso01,2004,1,STL,NL,N,1200000.0,95.3676,0.17,0.17,95.3676,1505666.4902064584
So Taguchi,35.0,408039.0,tagucso01,2005,1,STL,NL,N,550000.0,90.5449,1.06,1.06,90.5449,667482.5908858166
So Taguchi,36.0,408039.0,tagucso01,2006,1,STL,NL,N,825000.0,77.903,0.68,0.68,77.903,969935.6398809524
So Taguchi,37.0,408039.0,tagucso01,2007,1,STL,NL,N,925000.0,87.5336,-0.07,-0.07,87.5336,1057386.9500631806
So Taguchi,38.0,408039.0,tagucso01,2008,1,PHI,NL,N,900000.0,51.7321,-0.2,-0.2,51.7321,990767.8945486129
Tony Tarasco,22.0,123094.0,tarasto01,1993,1,ATL,NL,N,109000.0,41.5477,-0.17,-0.17,41.5477,178787.91003460207
Tony Tarasco,23.0,123094.0,tarasto01,1994,1,ATL,NL,N,111500.0,90.5169,-0.15,-0.15,90.5169,178322.50674763834
Tony Tarasco,24.0,123094.0,tarasto01,1995,1,WSN,NL,N,135000.0,90.3954,0.43,0.43,90.3954,209956.00393700786
Tony Tarasco,25.0,123094.0,tarasto01,1996,1,BAL,AL,N,230000.0,54.2177,-0.64,-0.64,54.2177,347443.65838113445
Tony Tarasco,26.0,123094.0,tarasto01,1997,1,BAL,AL,N,270000.0,85.3385,0.45,0.45,85.3385,398720.18691588787
Danny Tartabull,23.0,123096.0,tartada01,1986,1,SEA,AL,N,85000.0,125.3188,1.14,1.14,125.3188,183817.9288321168
Danny Tartabull,24.0,123096.0,tartada01,1987,1,KCR,AL,N,145000.0,142.0529,2.17,2.17,142.0529,302530.5017605634
Danny Tartabull,25.0,123096.0,tartada01,1988,1,KCR,AL,N,330000.0,144.6136,3.33,3.33,144.6136,661163.2290786137
Danny Tartabull,26.0,123096.0,tartada01,1989,1,KCR,AL,N,1035000.0,127.8925,1.93,1.93,127.8925,1978327.3790322582
Danny Tartabull,27.0,123096.0,tartada01,1990,1,KCR,AL,N,1650000.0,128.0311,0.93,0.93,128.0311,2992180.9487375673
Danny Tartabull,28.0,123096.0,tartada01,1991,1,KCR,AL,N,2250000.0,170.8679,4.4,4.4,170.8679,3915479.074889868
Danny Tartabull,29.0,123096.0,tartada01,1992,1,NYY,AL,N,5300000.0,152.6563,4.07,4.07,152.6563,8953600.142551674
Danny Tartabull,30.0,123096.0,tartada01,1993,1,NYY,AL,N,5050000.0,134.0575,3.47,3.47,134.0575,8283293.0795847755
Danny Tartabull,31.0,123096.0,tartada01,1994,1,NYY,AL,N,4550000.0,114.7388,1.0,1.0,114.7388,7276837.719298246
Danny Tartabull,32.0,123096.0,tartada01,1995,1,NYY,AL,N,5300000.0,87.1012,-0.6,-0.69,90.11625000000001,8242717.191601049
Danny Tartabull,33.0,123096.0,tartada01,1996,1,CHW,AL,N,5300000.0,111.0402,0.57,0.57,111.0402,8006310.388782664
Danny Tartabull,34.0,123096.0,tartada01,1997,1,PHI,NL,N,2000000.0,6.2417,-0.14,-0.14,6.2417,2953482.8660436138
Fernando Tatis,22.0,123107.0,tatisfe01,1997,1,TEX,AL,N,150000.0,77.6348,0.59,0.59,77.6348,221511.21495327103
Fernando Tatis,23.0,123107.0,tatisfe01,1998,2,STL,NL,N,170000.0,127.0209,0.94,1.02,98.38964999999999,247195.64417177913
Fernando Tatis,23.0,123107.0,tatisfe01,1998,1,TEX,AL,N,170000.0,69.7584,0.08,1.02,98.38964999999999,247195.64417177913
Fernando Tatis,24.0,123107.0,tatisfe01,1999,1,STL,NL,N,270000.0,138.6037,2.98,2.98,138.6037,384121.1884753902
Fernando Tatis,25.0,123107.0,tatisfe01,2000,1,STL,NL,N,750000.0,117.0725,1.55,1.55,117.0725,1032304.0069686412
Fernando Tatis,26.0,123107.0,tatisfe01,2001,1,WSN,NL,N,2750000.0,80.6214,-0.75,-0.75,80.6214,3680388.198757764
Fernando Tatis,27.0,123107.0,tatisfe01,2002,1,WSN,NL,N,4500000.0,81.2235,-0.25,-0.25,81.2235,5928718.732629239
Fernando Tatis,28.0,123107.0,tatisfe01,2003,1,WSN,NL,N,6500000.0,40.5349,-1.58,-1.58,40.5349,8372883.152173913
Fernando Tatis,34.0,123107.0,tatisfe01,2009,1,NYM,NL,N,1700000.0,106.3735,1.46,1.46,106.3735,1878132.4433547594
Fernando Tatis,35.0,123107.0,tatisfe01,2010,1,NYM,NL,N,850000.0,60.4355,0.02,0.02,60.4355,923911.5181421286
Craig Tatum,26.0,461874.0,tatumcr01,2009,1,CIN,NL,N,400000.0,26.0286,-0.14,-0.14,26.0286,441913.51608347276
Craig Tatum,27.0,461874.0,tatumcr01,2010,1,BAL,AL,N,400000.0,84.6549,0.3,0.3,84.6549,434781.89089041343
Jim Tatum,25.0,123109.0,tatumji01,1993,1,COL,NL,N,112000.0,33.6795,-0.82,-0.82,33.6795,183708.67820069205
Jim Tatum,27.0,123109.0,tatumji01,1995,1,COL,NL,N,135000.0,37.6735,-0.1,-0.1,37.6735,209956.00393700786
Jim Tatum,30.0,123109.0,tatumji01,1998,1,NYM,NL,N,225000.0,56.928,0.1,0.1,56.928,327170.7055214724
Ed Taubensee,22.0,123113.0,taubeed01,1991,1,CLE,AL,N,100000.0,63.5536,-0.51,-0.51,63.5536,174021.2922173275
Ed Taubensee,23.0,123113.0,taubeed01,1992,1,HOU,NL,N,132000.0,80.7355,0.94,0.94,80.7355,222995.32430506055
Ed Taubensee,24.0,123113.0,taubeed01,1993,1,HOU,NL,N,170000.0,87.113,0.52,0.52,87.113,278843.5294117647
Ed Taubensee,25.0,123113.0,taubeed01,1994,1,HOU,NL,N,275000.0,-46.287,-0.17,0.91,35.77745,439808.8731443995
Ed Taubensee,26.0,123113.0,taubeed01,1995,1,CIN,NL,N,710000.0,121.5495,1.16,1.16,121.5495,1104213.0577427822
Ed Taubensee,27.0,123113.0,taubeed01,1996,1,CIN,NL,N,625000.0,109.0457,1.06,1.06,109.0457,944140.3760356915
Ed Taubensee,28.0,123113.0,taubeed01,1997,1,CIN,NL,N,900000.0,100.1642,-0.06,-0.06,100.1642,1329067.289719626
Ed Taubensee,29.0,123113.0,taubeed01,1998,1,CIN,NL,N,975000.0,100.335,1.45,1.45,100.335,1417739.7239263803
Ed Taubensee,30.0,123113.0,taubeed01,1999,1,CIN,NL,N,1200000.0,115.6915,1.49,1.49,115.6915,1707205.2821128452
Ed Taubensee,31.0,123113.0,taubeed01,2000,1,CIN,NL,N,1400000.0,75.9848,-1.16,-1.16,75.9848,1926967.4796747968
Ed Taubensee,32.0,123113.0,taubeed01,2001,1,CLE,AL,N,1800000.0,78.6691,-0.3,-0.3,78.6691,2408981.3664596276
Jesus Tavarez,23.0,123117.0,tavarje01,1994,1,FLA,NL,N,109000.0,-0.4422,-0.38,-0.38,-0.4422,174324.24426450743
Jesus Tavarez,24.0,123117.0,tavarje01,1995,1,FLA,NL,N,114000.0,90.4987,1.31,1.31,90.4987,177296.1811023622
Jesus Tavarez,25.0,123117.0,tavarje01,1996,1,FLA,NL,N,134000.0,37.9151,-0.05,-0.05,37.9151,202423.69662205226
Jesus Tavarez,26.0,123117.0,tavarje01,1997,1,BOS,AL,N,175000.0,19.9157,-0.28,-0.28,19.9157,258429.7507788162
Willy Taveras,23.0,430838.0,taverwi01,2005,1,HOU,NL,N,316000.0,74.9116,1.91,1.91,74.9116,383499.0885816692
Willy Taveras,24.0,430838.0,taverwi01,2006,1,HOU,NL,N,400000.0,73.7197,2.59,2.59,73.7197,470271.8253968254
Willy Taveras,25.0,430838.0,taverwi01,2007,1,COL,NL,N,402000.0,89.318,1.16,1.16,89.318,459534.6528923228
Willy Taveras,26.0,430838.0,taverwi01,2008,1,COL,NL,N,1975000.0,54.6776,-0.04,-0.04,54.6776,2174185.101926123
Willy Taveras,27.0,430838.0,taverwi01,2009,1,CIN,NL,N,2250000.0,48.4788,-0.08,-0.08,48.4788,2485763.5279695345
Willy Taveras,28.0,430838.0,taverwi01,2010,1,WSN,NL,N,400000.0,36.1601,-0.3,-0.3,36.1601,434781.89089041343
Chris Taylor,24.0,621035.0,tayloch03,2015,1,SEA,AL,N,512400.0,25.8561,-0.83,-0.83,25.8561,512400.0
Michael A. Taylor,24.0,572191.0,taylomi02,2015,1,WSN,NL,N,508700.0,73.0369,0.14,0.14,73.0369,508700.0
Reggie Taylor,25.0,150114.0,taylore01,2002,1,CIN,NL,N,200000.0,83.8545,0.26,0.26,83.8545,263498.61033907725
Reggie Taylor,26.0,150114.0,taylore01,2003,1,CIN,NL,N,334000.0,62.6964,-0.39,-0.39,62.6964,430237.3804347826
Taylor Teagarden,25.0,460003.0,teagata01,2009,1,TEX,AL,N,401000.0,64.6168,0.31,0.31,64.6168,443018.29987368145
Taylor Teagarden,26.0,460003.0,teagata01,2010,1,TEX,AL,N,407010.0,56.1605,-0.06,-0.06,56.1605,442401.44352826796
Taylor Teagarden,28.0,460003.0,teagata01,2012,1,BAL,AL,N,489500.0,45.8536,-0.16,-0.16,45.8536,505326.016794864
Taylor Teagarden,29.0,460003.0,teagata01,2013,1,BAL,AL,N,650000.0,28.5473,-0.37,-0.37,28.5473,661328.2708826093
Mark Teahen,23.0,433597.0,teahema01,2005,1,KCR,AL,N,316000.0,82.4823,-0.69,-0.69,82.4823,383499.0885816692
Mark Teahen,24.0,433597.0,teahema01,2006,1,KCR,AL,N,344500.0,122.0387,3.7,3.7,122.0387,405021.60962301586
Mark Teahen,25.0,433597.0,teahema01,2007,1,KCR,AL,N,416000.0,100.9291,2.3,2.3,100.9291,475538.34727165743
Mark Teahen,26.0,433597.0,teahema01,2008,1,KCR,AL,N,2337500.0,90.2387,-1.15,-1.15,90.2387,2573244.392785981
Mark Teahen,27.0,433597.0,teahema01,2009,1,KCR,AL,N,3575000.0,94.3286,-0.19,-0.19,94.3286,3949602.049996038
Mark Teahen,28.0,433597.0,teahema01,2010,1,CHW,AL,N,3750000.0,90.9364,-1.14,-1.14,90.9364,4076080.2270976263
Mark Teahen,29.0,433597.0,teahema01,2011,1,CHW,AL,N,4750000.0,56.4489,-0.49,-0.28,52.2923,5005049.146657539
Mark Teixeira,23.0,407893.0,teixema01,2003,1,TEX,AL,N,750000.0,102.141,2.69,2.69,102.141,966101.9021739131
Mark Teixeira,24.0,407893.0,teixema01,2004,1,TEX,AL,N,2625000.0,130.5176,4.6,4.6,130.5176,3293645.4473266276
Mark Teixeira,25.0,407893.0,teixema01,2005,1,TEX,AL,N,3625000.0,143.7784,7.23,7.23,143.7784,4399317.076292883
Mark Teixeira,26.0,407893.0,teixema01,2006,1,TEX,AL,N,6400000.0,125.7572,4.39,4.39,125.7572,7524349.206349206
Mark Teixeira,27.0,407893.0,teixema01,2007,1,TEX,AL,N,9000000.0,140.0988,2.62,4.59,150.765,10288089.243857972
Mark Teixeira,28.0,407893.0,teixema01,2008,1,ATL,NL,N,12500000.0,137.116,4.09,7.8,159.21725,13760665.202064067
Mark Teixeira,29.0,407893.0,teixema01,2009,1,NYY,AL,N,20625000.0,140.6628,5.27,5.27,140.6628,22786165.673054066
Mark Teixeira,30.0,407893.0,teixema01,2010,1,NYY,AL,N,20625000.0,123.7028,4.11,4.11,123.7028,22418441.24903694
Mark Teixeira,31.0,407893.0,teixema01,2011,1,NYY,AL,N,23125000.0,120.7733,3.41,3.41,120.7733,24366686.63504328
Mark Teixeira,32.0,407893.0,teixema01,2012,1,NYY,AL,N,22500000.0,115.1768,3.79,3.79,115.1768,23227447.14583134
Mark Teixeira,33.0,407893.0,teixema01,2013,1,NYY,AL,N,22500000.0,67.8148,-0.23,-0.23,67.8148,22892132.453628782
Mark Teixeira,34.0,407893.0,teixema01,2014,1,NYY,AL,N,22500000.0,100.5082,0.99,0.99,100.5082,22526706.964720197
Mark Teixeira,35.0,407893.0,teixema01,2015,1,NYY,AL,N,23125000.0,143.8735,3.71,3.71,143.8735,23125000.0
Miguel Tejada,23.0,123173.0,tejadmi01,1997,1,OAK,AL,N,150000.0,50.8314,-0.23,-0.23,50.8314,221511.21495327103
Miguel Tejada,24.0,123173.0,tejadmi01,1998,1,OAK,AL,N,172000.0,79.2252,-0.21,-0.21,79.2252,250103.8282208589
Miguel Tejada,25.0,123173.0,tejadmi01,1999,1,OAK,AL,N,230000.0,95.3436,3.64,3.64,95.3436,327214.34573829535
Miguel Tejada,26.0,123173.0,tejadmi01,2000,1,OAK,AL,N,290000.0,111.3842,4.2,4.2,111.3842,399157.54936120793
Miguel Tejada,27.0,123173.0,tejadmi01,2001,1,OAK,AL,N,2025000.0,110.1143,4.17,4.17,110.1143,2710104.037267081
Miguel Tejada,28.0,123173.0,tejadmi01,2002,1,OAK,AL,N,3625000.0,128.0288,5.61,5.61,128.0288,4775912.312395776
Miguel Tejada,29.0,123173.0,tejadmi01,2003,1,OAK,AL,N,5125000.0,111.4789,4.88,4.88,111.4789,6601696.331521739
Miguel Tejada,30.0,123173.0,tejadmi01,2004,1,BAL,AL,N,5000000.0,131.3547,7.37,7.37,131.3547,6273610.375860243
Miguel Tejada,31.0,123173.0,tejadmi01,2005,1,BAL,AL,N,11000000.0,127.7519,5.87,5.87,127.7519,13349651.817716332
Miguel Tejada,32.0,123173.0,tejadmi01,2006,1,BAL,AL,N,11811415.0,126.3702,4.49,4.49,126.3702,13886439.23142361
Miguel Tejada,33.0,123173.0,tejadmi01,2007,1,BAL,AL,N,13811415.0,108.9699,2.35,2.35,108.9699,15788118.900439851
Miguel Tejada,34.0,123173.0,tejadmi01,2008,1,HOU,NL,N,14811414.0,92.3284,1.92,1.92,92.3284,16305192.737853166
Miguel Tejada,35.0,123173.0,tejadmi01,2009,1,HOU,NL,N,14811414.0,109.9855,1.89,1.89,109.9855,16363410.097269936
Miguel Tejada,36.0,123173.0,tejadmi01,2010,1,BAL,AL,N,6000000.0,83.4583,-0.54,0.6399999999999999,93.5249,6521728.363356202
Miguel Tejada,37.0,123173.0,tejadmi01,2011,1,SFG,NL,N,6500000.0,69.3509,0.23,0.23,69.3509,6849014.621741895
Miguel Tejada,39.0,123173.0,tejadmi01,2013,1,KCR,AL,N,1100000.0,89.6866,0.45,0.45,89.6866,1119170.919955185
Ruben Tejada,20.0,514913.0,tejadru01,2010,1,NYM,NL,N,400000.0,62.4373,-0.29,-0.29,62.4373,434781.89089041343
Ruben Tejada,22.0,514913.0,tejadru01,2012,1,NYM,NL,N,491209.0,91.0456,2.13,2.13,91.0456,507090.2704469629
Ruben Tejada,23.0,514913.0,tejadru01,2013,1,NYM,NL,N,514701.0,48.8373,-0.92,-0.92,48.8373,523671.26515623054
Ruben Tejada,24.0,514913.0,tejadru01,2014,1,NYM,NL,N,1100000.0,90.1374,1.39,1.39,90.1374,1101305.673830765
Ruben Tejada,25.0,514913.0,tejadru01,2015,1,NYM,NL,N,1880000.0,92.2132,-0.16,-0.16,92.2132,1880000.0
Garry Templeton,29.0,123182.0,templga01,1985,1,SDP,NL,N,1137000.0,99.3373,3.18,3.18,99.3373,2504538.373605948
Garry Templeton,30.0,123182.0,templga01,1986,1,SDP,NL,N,1103018.0,68.6945,-0.73,-0.73,68.6945,2385346.873229927
Garry Templeton,31.0,123182.0,templga01,1987,1,SDP,NL,N,1143225.0,56.13,1.05,1.05,56.13,2385244.36465669
Garry Templeton,32.0,123182.0,templga01,1988,1,SDP,NL,N,1143502.0,84.0664,1.76,1.76,84.0664,2291034.7720540995
Garry Templeton,33.0,123182.0,templga01,1989,1,SDP,NL,N,700000.0,81.6843,0.51,0.51,81.6843,1337999.1935483871
Garry Templeton,34.0,123182.0,templga01,1990,1,SDP,NL,N,550000.0,75.0909,-0.18,-0.18,75.0909,997393.649579189
Garry Templeton,35.0,123182.0,templga01,1991,1,SDP,NL,N,530000.0,38.0395,-0.19,-1.25,48.4002,922312.8487518356
Joey Terdoslavich,26.0,519345.0,terdojo01,2015,1,ATL,NL,N,507500.0,72.1508,0.08,0.08,72.1508,507500.0
Luis Terrero,25.0,407880.0,terrelu01,2005,1,ARI,NL,N,321000.0,73.0683,-0.26,-0.26,73.0683,389567.1121351766
Mickey Tettleton,25.0,123211.0,tettlmi01,1986,1,OAK,AL,N,95000.0,101.0245,1.37,1.37,101.0245,205443.5675182482
Mickey Tettleton,26.0,123211.0,tettlmi01,1987,1,OAK,AL,N,120000.0,68.41,0.03,0.03,68.41,250370.07042253524
Mickey Tettleton,27.0,123211.0,tettlmi01,1988,1,BAL,AL,N,160000.0,113.0689,1.55,1.55,113.0689,320563.98985629756
Mickey Tettleton,28.0,123211.0,tettlmi01,1989,1,BAL,AL,N,290000.0,150.0432,4.38,4.38,150.0432,554313.9516129033
Mickey Tettleton,29.0,123211.0,tettlmi01,1990,1,BAL,AL,N,750000.0,115.6644,2.92,2.92,115.6644,1360082.249426167
Mickey Tettleton,30.0,123211.0,tettlmi01,1991,1,DET,AL,N,1600000.0,139.9091,5.57,5.57,139.9091,2784340.67547724
Mickey Tettleton,31.0,123211.0,tettlmi01,1992,1,DET,AL,N,3325000.0,137.2126,4.96,4.96,137.2126,5617117.070563079
Mickey Tettleton,32.0,123211.0,tettlmi01,1993,1,DET,AL,N,3333333.0,132.0593,2.84,2.84,132.0593,5467519.637792388
Mickey Tettleton,33.0,123211.0,tettlmi01,1994,1,DET,AL,N,1858334.0,128.183,1.46,1.46,128.183,2972042.845330634
Mickey Tettleton,34.0,123211.0,tettlmi01,1995,1,TEX,AL,N,1000000.0,131.6195,2.52,2.52,131.6195,1555229.6587926508
Mickey Tettleton,35.0,123211.0,tettlmi01,1996,1,TEX,AL,N,1461649.0,101.5426,1.02,1.02,101.5426,2208002.938387508
Mickey Tettleton,36.0,123211.0,tettlmi01,1997,1,TEX,AL,N,1783140.0,20.6052,-0.48,-0.48,20.6052,2633236.718878505
Tim Teufel,26.0,123212.0,teufeti01,1985,1,MIN,AL,N,110000.0,96.7246,0.86,0.86,96.7246,242303.624535316
Tim Teufel,27.0,123212.0,teufeti01,1986,1,NYM,NL,N,200000.0,92.9672,0.52,0.52,92.9672,432512.7737226278
Tim Teufel,28.0,123212.0,teufeti01,1987,1,NYM,NL,N,277500.0,152.8554,3.54,3.54,152.8554,578980.7878521127
Tim Teufel,29.0,123212.0,teufeti01,1988,1,NYM,NL,N,537500.0,93.3336,2.53,2.53,93.3336,1076894.6534234995
Tim Teufel,30.0,123212.0,teufeti01,1989,1,NYM,NL,N,590000.0,101.5054,0.89,0.89,101.5054,1127742.177419355
Tim Teufel,31.0,123212.0,teufeti01,1990,1,NYM,NL,N,612500.0,112.7589,0.29,0.29,112.7589,1110733.8370313696
Tim Teufel,32.0,123212.0,teufeti01,1991,1,NYM,NL,N,637500.0,4.9981,-0.39,0.9800000000000001,52.823049999999995,1109385.7378854626
Tim Teufel,33.0,123212.0,teufeti01,1992,1,SDP,NL,N,687500.0,82.983,0.56,0.56,82.983,1161433.9807555238
Tim Teufel,34.0,123212.0,teufeti01,1993,1,SDP,NL,N,762500.0,103.7544,0.46,0.46,103.7544,1250695.2422145328
Eric Thames,25.0,519346.0,thameer01,2012,1,TOR,AL,N,485900.0,76.7524,-0.69,-0.69,84.9291,501609.62525153096
Marcus Thames,29.0,407801.0,thamema01,2006,1,DET,AL,N,342000.0,123.3763,1.14,1.14,123.3763,402082.41071428574
Marcus Thames,30.0,407801.0,thamema01,2007,1,DET,AL,N,432500.0,98.0776,0.75,0.75,98.0776,494399.8442187304
Marcus Thames,31.0,407801.0,thamema01,2008,1,DET,AL,N,1275000.0,107.7877,-0.15,-0.15,107.7877,1403587.850610535
Marcus Thames,32.0,407801.0,thamema01,2009,1,DET,AL,N,2275000.0,100.9317,0.08,0.08,100.9317,2513383.1227247515
Marcus Thames,33.0,407801.0,thamema01,2010,1,NYY,AL,N,900000.0,121.5666,0.46,0.46,121.5666,978259.2545034302
Marcus Thames,34.0,407801.0,thamema01,2011,1,LAD,NL,N,1000000.0,59.7619,-0.55,-0.55,59.7619,1053694.5571910606
Ryan Theriot,27.0,444135.0,theriry01,2007,1,CHC,NL,N,390000.0,71.2223,1.69,1.69,71.2223,445817.20056717884
Ryan Theriot,28.0,444135.0,theriry01,2008,1,CHC,NL,N,428000.0,92.6511,2.25,2.25,92.6511,471165.1765186737
Ryan Theriot,29.0,444135.0,theriry01,2009,1,CHC,NL,N,500000.0,83.4367,1.06,1.06,83.4367,552391.895104341
Ryan Theriot,30.0,444135.0,theriry01,2010,1,CHC,NL,N,2600000.0,72.6877,0.0,0.49,70.6554,2826082.2907876875
Ryan Theriot,31.0,444135.0,theriry01,2011,1,STL,NL,N,3300000.0,84.5007,0.34,0.34,84.5007,3477192.0387305003
Ryan Theriot,32.0,444135.0,theriry01,2012,1,SFG,NL,N,1250000.0,83.0829,-0.34,-0.34,83.0829,1290413.730323963
Josh Thole,24.0,489365.0,tholejo01,2011,1,NYM,NL,N,420000.0,94.4277,0.41,0.41,94.4277,442551.7140202455
Josh Thole,25.0,489365.0,tholejo01,2012,1,NYM,NL,N,498920.0,63.6169,-0.14,-0.14,63.6169,515050.57466658537
Josh Thole,26.0,489365.0,tholejo01,2013,1,TOR,AL,N,1250000.0,38.0947,-0.8,-0.8,38.0947,1271785.1363127101
Josh Thole,27.0,489365.0,tholejo01,2014,1,TOR,AL,N,1250000.0,72.0961,-0.34,-0.34,72.0961,1251483.7202622332
Josh Thole,28.0,489365.0,tholejo01,2015,1,TOR,AL,N,1750000.0,36.0986,-0.45,-0.45,36.0986,1750000.0
Andres Thomas,22.0,123235.0,thomaan01,1986,1,ATL,NL,N,60000.0,71.3066,0.55,0.55,71.3066,129753.83211678833
Andres Thomas,23.0,123235.0,thomaan01,1987,1,ATL,NL,N,75000.0,50.9169,-1.08,-1.08,50.9169,156481.2940140845
Andres Thomas,24.0,123235.0,thomaan01,1988,1,ATL,NL,N,110000.0,76.3932,-1.66,-1.66,76.3932,220387.74302620458
Andres Thomas,25.0,123235.0,thomaan01,1989,1,ATL,NL,N,510000.0,53.1929,-1.55,-1.55,53.1929,974827.9838709678
Andres Thomas,26.0,123235.0,thomaan01,1990,1,ATL,NL,N,550000.0,48.147,-1.83,-1.83,48.147,997393.649579189
Charles Thomas,26.0,433595.0,thomach01,2005,1,OAK,AL,N,319000.0,2.5056,-0.44,-0.44,2.5056,387139.90271377366
Clete Thomas,24.0,460004.0,thomacl02,2008,1,DET,AL,N,390000.0,103.5732,0.46,0.46,103.5732,429332.7543043989
Clete Thomas,25.0,460004.0,thomacl02,2009,1,DET,AL,N,403000.0,85.2933,0.79,0.79,85.2933,445227.8674540988
Clete Thomas,28.0,460004.0,thomacl02,2012,2,MIN,AL,N,481000.0,24.1965,-0.03,-0.03,24.1965,496551.20342866104
Frank Thomas,22.0,123245.0,thomafr04,1990,1,CHW,AL,N,100000.0,177.4656,2.34,2.34,177.4656,181344.29992348893
Frank Thomas,23.0,123245.0,thomafr04,1991,1,CHW,AL,N,120000.0,180.0936,6.98,6.98,180.0936,208825.55066079297
Frank Thomas,24.0,123245.0,thomafr04,1992,1,CHW,AL,N,620000.0,173.9752,6.98,6.98,173.9752,1047402.2808267997
Frank Thomas,25.0,123245.0,thomafr04,1993,1,CHW,AL,N,1115000.0,177.4273,6.2,6.2,177.4273,1828885.5017301037
Frank Thomas,26.0,123245.0,thomafr04,1994,1,CHW,AL,N,2755000.0,212.0118,6.35,6.35,212.0118,4406085.256410257
Frank Thomas,27.0,123245.0,thomafr04,1995,1,CHW,AL,N,7150000.0,178.8105,5.3,5.3,178.8105,11119892.060367454
Frank Thomas,28.0,123245.0,thomafr04,1996,1,CHW,AL,N,7150000.0,177.6359,5.55,5.55,177.6359,10800965.90184831
Frank Thomas,29.0,123245.0,thomafr04,1997,1,CHW,AL,N,7150000.0,181.161,7.27,7.27,181.161,10558701.246105919
Frank Thomas,30.0,123245.0,thomafr04,1998,1,CHW,AL,N,7000000.0,125.749,3.51,3.51,125.749,10178644.17177914
Frank Thomas,31.0,123245.0,thomafr04,1999,1,CHW,AL,N,7000000.0,125.045,2.34,2.34,125.045,9958697.478991598
Frank Thomas,32.0,123245.0,thomafr04,2000,1,CHW,AL,N,7100000.0,163.2736,6.04,6.04,163.2736,9772477.93263647
Frank Thomas,33.0,123245.0,thomafr04,2001,1,CHW,AL,N,9927000.0,94.3097,0.02,0.02,94.3097,13285532.236024845
Frank Thomas,34.0,123245.0,thomafr04,2002,1,CHW,AL,N,9927000.0,119.1839,1.93,1.93,119.1839,13078753.5241801
Frank Thomas,35.0,123245.0,thomafr04,2003,1,CHW,AL,N,5000000.0,145.819,4.26,4.26,145.819,6440679.347826087
Frank Thomas,36.0,123245.0,thomafr04,2004,1,CHW,AL,N,6000000.0,155.6554,2.82,2.82,155.6554,7528332.451032292
Frank Thomas,37.0,123245.0,thomafr04,2005,1,CHW,AL,N,8000000.0,131.007,0.43,0.43,131.007,9708837.68561188
Frank Thomas,38.0,123245.0,thomafr04,2006,1,OAK,AL,N,3100000.0,139.5763,3.15,3.15,139.5763,3644606.646825397
Frank Thomas,39.0,123245.0,thomafr04,2007,1,TOR,AL,N,5560000.0,124.5972,2.17,2.17,124.5972,6355752.910650036
Frank Thomas,40.0,123245.0,thomafr04,2008,1,TOR,AL,N,12560000.0,72.2787,-0.22,0.21,88.89435,13826716.395033976
Gorman Thomas,34.0,123251.0,thomago01,1985,1,SEA,AL,N,690000.0,112.0638,1.67,1.67,112.0638,1519904.5539033457
Gorman Thomas,35.0,123251.0,thomago01,1986,2,MIL,AL,N,60000.0,80.5738,-0.53,-0.8200000000000001,85.3472,129753.83211678833
Gorman Thomas,35.0,123251.0,thomago01,1986,1,SEA,AL,N,600000.0,90.1206,-0.29,-0.8200000000000001,85.3472,1297538.3211678832
Jim Thome,20.0,123272.0,thomeji01,1991,1,CLE,AL,N,100000.0,82.9236,-0.1,-0.1,82.9236,174021.2922173275
Jim Thome,21.0,123272.0,thomeji01,1992,1,CLE,AL,N,110000.0,62.7671,-0.12,-0.12,62.7671,185829.4369208838
Jim Thome,22.0,123272.0,thomeji01,1993,1,CLE,AL,N,135000.0,130.5325,1.25,1.25,130.5325,221434.56747404844
Jim Thome,23.0,123272.0,thomeji01,1994,1,CLE,AL,N,325000.0,126.5072,1.99,1.99,126.5072,519774.1228070176
Jim Thome,24.0,123272.0,thomeji01,1995,1,CLE,AL,N,825000.0,156.7795,5.9,5.9,156.7795,1283064.468503937
Jim Thome,25.0,123272.0,thomeji01,1996,1,CLE,AL,N,1600000.0,166.9404,7.52,7.52,166.9404,2416999.36265137
Jim Thome,26.0,123272.0,thomeji01,1997,1,CLE,AL,N,2625000.0,155.7486,5.46,5.46,155.7486,3876446.261682243
Jim Thome,27.0,123272.0,thomeji01,1998,1,CLE,AL,N,4800000.0,153.3911,3.29,3.29,153.3911,6979641.717791411
Jim Thome,28.0,123272.0,thomeji01,1999,1,CLE,AL,N,8225000.0,142.3245,4.53,4.53,142.3245,11701469.537815126
Jim Thome,29.0,123272.0,thomeji01,2000,1,CLE,AL,N,8175000.0,132.4684,4.76,4.76,132.4684,11252113.675958188
Jim Thome,30.0,123272.0,thomeji01,2001,1,CLE,AL,N,7875000.0,169.9137,5.58,5.58,169.9137,10539293.47826087
Jim Thome,31.0,123272.0,thomeji01,2002,1,CLE,AL,N,8000000.0,197.3458,7.39,7.39,197.3458,10539944.41356309
Jim Thome,32.0,123272.0,thomeji01,2003,1,PHI,NL,N,11166667.0,153.7327,4.67,4.67,153.7327,14384184.306190217
Jim Thome,33.0,123272.0,thomeji01,2004,1,PHI,NL,N,12166667.0,144.0396,3.17,3.17,144.0396,15265785.666167282
